[2026-09-18T09:14:33.656+00:00] PID:2448732 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:16:01.136+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:01.137+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:01.639+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:01.639+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:02.142+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:02.142+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:02.644+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:02.644+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:03.146+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:03.147+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:03.649+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:03.649+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:04.151+00:00] EVENT:PROCESS_EXITED
