[2026-09-18T09:12:50.483+00:00] PID:2447012 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:13:33.908+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:33.909+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.011+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.012+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.114+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.114+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.217+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.218+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.320+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.320+00:00] PID:2447020 CPU:9.70% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.422+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.423+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.525+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.526+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.627+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.628+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.730+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.731+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.833+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.834+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:34.936+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:34.936+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.038+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.039+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.141+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.141+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.243+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.244+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.346+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.346+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.448+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.449+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.551+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.551+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.654+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.654+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.756+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.756+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.858+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.859+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:35.961+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:35.961+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.063+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.064+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.166+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.166+00:00] PID:2447020 CPU:0.00% RSS_KIB:376448 MEM:2.36731% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.268+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.269+00:00] PID:2447020 CPU:9.77% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.372+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.372+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.475+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.475+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.577+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.578+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.680+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.680+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.782+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.783+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.885+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.885+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:36.988+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:36.988+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.090+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.091+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.193+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.193+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.296+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.296+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.398+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.399+00:00] PID:2447020 CPU:9.72% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.501+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.501+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.604+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.604+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.706+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.706+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.808+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.809+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:37.911+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:37.912+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.014+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.015+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.117+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.118+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.220+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.221+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.323+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.323+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.426+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.426+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.528+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.529+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.631+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.632+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.734+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.735+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.838+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.838+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:38.940+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:38.941+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.043+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.044+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.146+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.146+00:00] PID:2447020 CPU:0.00% RSS_KIB:402048 MEM:2.52830% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.248+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.249+00:00] PID:2447020 CPU:19.43% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.351+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.352+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.454+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.455+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.557+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.557+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.659+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.660+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.762+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.763+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.865+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.866+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:39.968+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:39.968+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.070+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.071+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.173+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.174+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.276+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.276+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.378+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.378+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.480+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.481+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.583+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.583+00:00] PID:2447020 CPU:19.53% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.685+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.686+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.788+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.789+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.891+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.891+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:40.994+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:40.994+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.096+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.097+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.199+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.199+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.302+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.302+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.404+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.405+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.507+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.508+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.610+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.611+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.713+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.714+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.816+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.816+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:41.918+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:41.919+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.021+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.022+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.124+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.124+00:00] PID:2447020 CPU:0.00% RSS_KIB:427648 MEM:2.68929% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.226+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.227+00:00] PID:2447020 CPU:0.00% RSS_KIB:430976 MEM:2.71022% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.329+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.330+00:00] PID:2447020 CPU:19.45% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.432+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.433+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.535+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.536+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.638+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:13:42.639+00:00] PID:2447020 CPU:0.00% RSS_KIB:453248 MEM:2.85028% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:13:42.741+00:00] PID:2447012 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
